year,Province,District,district_pfpr_mean,mean_cellwise_lower_95,mean_cellwise_upper_95,continuous_valid_raster_area_km2,continuous_aggregation_method,continuous_fallback_distance_km,continuous_fallback_cell_longitude,continuous_fallback_cell_latitude,district_pfpr_mean_pct,mean_cellwise_lower_95_pct,mean_cellwise_upper_95_pct
2007,Inhambane,Maxixe,0.4948375190393733,0.3379531833101571,0.6559887065507054,115.99952415786196,area_weighted_exact,NA,NA,NA,49.48375190393733,33.795318331015714,65.59887065507054
2007,Inhambane,Morrumbene,0.5662363884106154,0.2362212296442439,0.8653536574509404,2487.8270038273827,area_weighted_exact,NA,NA,NA,56.62363884106154,23.622122964424392,86.53536574509404
2007,Inhambane,Panda,0.4919885457571968,0.11054772746801748,0.8929023816572281,6843.419001673211,area_weighted_exact,NA,NA,NA,49.19885457571968,11.05477274680175,89.29023816572281
2007,Inhambane,Vilankulo,0.3055965730147983,0.05757238962183167,0.7142723338799938,5405.629376569867,area_weighted_exact,NA,NA,NA,30.55965730147983,5.757238962183167,71.42723338799938
2007,Inhambane,Zavala,0.5096141165595315,0.2669586176808129,0.7550332715366997,1778.127123156096,area_weighted_exact,NA,NA,NA,50.96141165595315,26.69586176808129,75.50332715366997
2007,Manica,Chimoio,0.1627069059208944,0.0741363849148725,0.2976018756906896,174.42410242870181,area_weighted_exact,NA,NA,NA,16.27069059208944,7.41363849148725,29.760187569068957
2007,Manica,Guro,0.2008898483945001,0.02074998531605369,0.6007419497524923,6929.747581522938,area_weighted_exact,NA,NA,NA,20.08898483945001,2.074998531605369,60.07419497524923
2007,Manica,Machaze,0.3371861380647417,0.04001112276137828,0.8013946848018194,13282.71523334556,area_weighted_exact,NA,NA,NA,33.71861380647417,4.001112276137828,80.13946848018195
2007,Manica,Manica,0.3097244551077669,0.11071006379363642,0.5771948324940162,2341.055990046743,area_weighted_exact,NA,NA,NA,30.97244551077669,11.071006379363642,57.71948324940161
2007,Manica,Mossurize,0.334408741061259,0.07504635046542253,0.7055421205987285,4860.371963229896,area_weighted_exact,NA,NA,NA,33.440874106125904,7.504635046542253,70.55421205987284
2007,Manica,Tambara,0.3660821825938229,0.07075415074239036,0.7759421969403093,4284.601821031444,area_weighted_exact,NA,NA,NA,36.60821825938229,7.075415074239036,77.59421969403093
2007,Maputo,Boane,0.12591446246507582,0.03679488913462389,0.29528240332053907,753.9186114573357,area_weighted_exact,NA,NA,NA,12.591446246507582,3.6794889134623894,29.528240332053908
2007,Maputo,Magude,0.22973556926025182,0.01945816138878241,0.6800838949421238,6911.108249847907,area_weighted_exact,NA,NA,NA,22.973556926025182,1.9458161388782411,68.00838949421238
2007,Maputo,Manhiça,0.1193018272758224,0.029196429858403736,0.31003977774990077,2249.5779276112175,area_weighted_exact,NA,NA,NA,11.93018272758224,2.919642985840374,31.003977774990076
2007,Maputo,Marracuene,0.06032473728466756,0.011417703910786895,0.18209002288935677,622.9732196591104,area_weighted_exact,NA,NA,NA,6.032473728466756,1.1417703910786896,18.20900228893568
2007,Maputo,Matola,0.03350602429609238,0.00997982656341276,0.08372463994902234,311.59618042144854,area_weighted_exact,NA,NA,NA,3.3506024296092383,0.997982656341276,8.372463994902233
2007,Maputo,Matutuíne,0.17199555758807036,0.015734098129147285,0.5632137683034236,4828.853343120534,area_weighted_exact,NA,NA,NA,17.199555758807037,1.5734098129147285,56.32137683034236
2007,Maputo,Moamba,0.15808031480974322,0.013887535395079548,0.5212749162460926,4395.874773595355,area_weighted_exact,NA,NA,NA,15.808031480974321,1.3887535395079549,52.127491624609256
2007,Maputo,Namaacha,0.10314836040377386,0.01081075543173464,0.37060330818586845,2046.5735249074462,area_weighted_exact,NA,NA,NA,10.314836040377386,1.081075543173464,37.06033081858685
2007,Nampula,Angoche,0.7718678363722797,0.5043499842967318,0.9335553931582334,2668.047211202732,area_weighted_exact,NA,NA,NA,77.18678363722798,50.434998429673186,93.35553931582335
2007,Nampula,Eráti,0.7840182606931946,0.45705696811919405,0.9555854607953327,5700.770679408556,area_weighted_exact,NA,NA,NA,78.40182606931945,45.7056968119194,95.55854607953327
2007,Nampula,Ilha de Moçambique,0.5811413676211283,0.32467462950699677,0.8022247576143258,158.12896275297786,area_weighted_exact,NA,NA,NA,58.114136762112835,32.46746295069968,80.22247576143258
2007,Nampula,Lalaua,0.42976075596884045,0.1050488322839488,0.8268413104840838,4531.537356843916,area_weighted_exact,NA,NA,NA,42.976075596884044,10.504883228394881,82.68413104840839
2007,Nampula,Malema,0.5099831200256817,0.13495868722181184,0.8806276580500628,6053.012110659178,area_weighted_exact,NA,NA,NA,50.99831200256817,13.495868722181184,88.06276580500628
2007,Nampula,Mecubúri,0.675811897288861,0.2590682022802808,0.9406825069214036,7189.586316335103,area_weighted_exact,NA,NA,NA,67.5811897288861,25.90682022802808,94.06825069214037
2007,Nampula,Memba,0.7929224828204076,0.4559928523207773,0.9601022650031794,4266.579430635383,area_weighted_exact,NA,NA,NA,79.29224828204076,45.59928523207773,96.01022650031794
2007,Nampula,Liúpo,0.8086610828041398,0.41999466069422403,0.9803626094887646,2021.6392283813243,area_weighted_exact,NA,NA,NA,80.86610828041398,41.999466069422404,98.03626094887646
2007,Nampula,Mogincual,0.7789324648318329,0.42609291415599176,0.9666469972915354,2214.2958092038457,area_weighted_exact,NA,NA,NA,77.89324648318329,42.609291415599174,96.66469972915354
2007,Nampula,Larde,0.7019084028531569,0.34039778960362643,0.937369169741817,1754.350342768937,area_weighted_exact,NA,NA,NA,70.19084028531569,34.039778960362646,93.73691697418171
2007,Nampula,Moma,0.6757698459732389,0.3434094429898276,0.9080569322287763,3802.585022341837,area_weighted_exact,NA,NA,NA,67.57698459732389,34.34094429898276,90.80569322287762
2007,Nampula,Monapo,0.7034181461324409,0.3850138698666957,0.9072445281583799,3515.065804291179,area_weighted_exact,NA,NA,NA,70.3418146132441,38.50138698666957,90.72445281583799
2007,Nampula,Mossuril,0.7796705541456236,0.4794181111434822,0.9428484848663786,3043.506942558838,area_weighted_exact,NA,NA,NA,77.96705541456235,47.94181111434822,94.28484848663786
2007,Nampula,Murrupula,0.6535821722830447,0.2531385103243901,0.9270495760751515,3093.3778810582235,area_weighted_exact,NA,NA,NA,65.35821722830447,25.31385103243901,92.70495760751515
2007,Nampula,Nacala,0.5792520835436127,0.364661753459149,0.7714972101054399,167.6694097920893,area_weighted_exact,NA,NA,NA,57.92520835436127,36.4661753459149,77.149721010544
2007,Nampula,Nacala-a-Velha,0.851067955616284,0.5963259542836864,0.9680790950810172,1121.2806995214833,area_weighted_exact,NA,NA,NA,85.1067955616284,59.63259542836864,96.80790950810172
2007,Nampula,Nacarôa,0.7462360104755406,0.35395163946931274,0.9548284323028509,2713.855297196987,area_weighted_exact,NA,NA,NA,74.62360104755406,35.39516394693128,95.48284323028508
2007,Nampula,Rapale,0.6845417248522812,0.30206708260860526,0.930053099421381,2344.327476248757,area_weighted_exact,NA,NA,NA,68.45417248522811,30.206708260860527,93.0053099421381
2007,Nampula,Ribáuè,0.5099571827488102,0.15372296017288264,0.853222085337697,6248.412662083232,area_weighted_exact,NA,NA,NA,50.99571827488102,15.372296017288264,85.3222085337697
2007,Niassa,Chimbonila,0.2973332220561285,0.06804926139872274,0.6358015709388828,5305.470756111249,area_weighted_exact,NA,NA,NA,29.73332220561285,6.804926139872274,63.58015709388828
2007,Niassa,Cuamba,0.38968993494136284,0.13109957254697022,0.7128335447895134,5344.236359872805,area_weighted_exact,NA,NA,NA,38.968993494136285,13.109957254697022,71.28335447895134
2007,Niassa,Lago,0.287323458761811,0.04119207471595127,0.6940567351271797,6296.419960532654,area_weighted_exact,NA,NA,NA,28.7323458761811,4.119207471595128,69.40567351271797
2007,Niassa,Lichinga,0.10395702997364571,0.036324050869540686,0.21648881214773674,256.43170991825144,area_weighted_exact,NA,NA,NA,10.395702997364571,3.6324050869540687,21.648881214773674
2007,Niassa,Majune,0.4109283854705022,0.05100837242172118,0.8756282613899132,11297.875789274443,area_weighted_exact,NA,NA,NA,41.09283854705022,5.100837242172118,87.56282613899133
2007,Niassa,Mandimba,0.4452131772386924,0.146174213164646,0.8017618441002331,4551.2443425621595,area_weighted_exact,NA,NA,NA,44.52131772386924,14.617421316464599,80.17618441002331
2007,Niassa,Marrupa,0.49290416641702073,0.0822128983285259,0.907270864447745,17455.050177347377,area_weighted_exact,NA,NA,NA,49.29041664170207,8.22128983285259,90.7270864447745
2007,Niassa,Maúa,0.45495245103394677,0.08458981555988483,0.8810551406378846,8046.672692386481,area_weighted_exact,NA,NA,NA,45.49524510339468,8.458981555988483,88.10551406378846
2007,Niassa,Mavago,0.3389586278619776,0.03571006795443226,0.762005237897442,8982.636971584485,area_weighted_exact,NA,NA,NA,33.89586278619776,3.571006795443226,76.2005237897442
2007,Niassa,Mecanhelas,0.343784083587205,0.10627160344357305,0.6525775962125847,4680.583700161123,area_weighted_exact,NA,NA,NA,34.378408358720506,10.627160344357305,65.25775962125847
2007,Niassa,Mecula,0.52808699534956,0.0690961040893719,0.9489404227696967,17683.47062430748,area_weighted_exact,NA,NA,NA,52.808699534956006,6.909610408937191,94.89404227696967
2007,Niassa,Metarica,0.4710823876263715,0.10106793281333296,0.8780987350400913,4859.419434926709,area_weighted_exact,NA,NA,NA,47.10823876263715,10.106793281333296,87.80987350400913
2007,Niassa,Muembe,0.2592648538631575,0.023852926930772844,0.7265975243063166,5801.928923350374,area_weighted_exact,NA,NA,NA,25.92648538631575,2.385292693077284,72.65975243063167
2007,Niassa,N'gaúma,0.4284185213246204,0.11587623072402256,0.755489977691753,2965.1330483149395,area_weighted_exact,NA,NA,NA,42.84185213246204,11.587623072402256,75.5489977691753
2007,Niassa,Nipepe,0.5106579879424574,0.11277572394128164,0.9009997760737729,5000.3399270554955,area_weighted_exact,NA,NA,NA,51.065798794245744,11.277572394128164,90.0999776073773
2007,Niassa,Sanga,0.39253776467214235,0.04563134322937201,0.841337694848408,12270.233129848348,area_weighted_exact,NA,NA,NA,39.25377646721424,4.563134322937201,84.1337694848408
2007,Sofala,Beira,0.24420988109758218,0.08434690014194476,0.4683061884923172,598.8563829168409,area_weighted_exact,NA,NA,NA,24.42098810975822,8.434690014194477,46.83061884923172
2007,Sofala,Búzi,0.40380770761228424,0.10236026189677495,0.7716652118606497,7079.746341075405,area_weighted_exact,NA,NA,NA,40.380770761228426,10.236026189677496,77.16652118606497
2007,Sofala,Caia,0.38316416122504254,0.09085075152695513,0.7478574679490706,3583.8748999644604,area_weighted_exact,NA,NA,NA,38.31641612250426,9.085075152695513,74.78574679490706
2007,Sofala,Chemba,0.27153804560926587,0.0659148631954926,0.6102563467524215,3977.6398538789254,area_weighted_exact,NA,NA,NA,27.153804560926588,6.59148631954926,61.025634675242145
2007,Sofala,Cheringoma,0.5441215923908327,0.09284038954184735,0.9400372539506968,7064.296502085632,area_weighted_exact,NA,NA,NA,54.412159239083266,9.284038954184735,94.00372539506968
2007,Sofala,Chibabava,0.4200662654187503,0.10462365621075607,0.7940721478379638,6994.928333987966,area_weighted_exact,NA,NA,NA,42.00662654187503,10.462365621075607,79.40721478379638
2007,Sofala,Dondo,0.47700015680418906,0.1890672892378406,0.7616841235934738,2279.8842014001402,area_weighted_exact,NA,NA,NA,47.70001568041891,18.906728923784062,76.16841235934739
2007,Sofala,Machanga,0.4837932704712994,0.0961312383732382,0.8981399574309211,5484.519232124451,area_weighted_exact,NA,NA,NA,48.37932704712994,9.613123837323819,89.81399574309211
2007,Sofala,Marínguè,0.4023664452769444,0.0940898617779553,0.7751711775982896,6149.887042372368,area_weighted_exact,NA,NA,NA,40.23664452769444,9.40898617779553,77.51711775982896
2007,Sofala,Marromeu,0.6209163409935863,0.18950366057221538,0.9406073349299243,5665.862664551121,area_weighted_exact,NA,NA,NA,62.09163409935863,18.950366057221537,94.06073349299243
2007,Sofala,Muanza,0.5538147084352565,0.11455431328638535,0.934100070754131,7341.9242688972045,area_weighted_exact,NA,NA,NA,55.38147084352565,11.455431328638536,93.4100070754131
2007,Sofala,Nhamatanda,0.5579184592369931,0.26700260778635376,0.8183604030229841,4015.780822235519,area_weighted_exact,NA,NA,NA,55.79184592369931,26.700260778635375,81.83604030229841
2007,Tete,Angónia,0.24218898383345944,0.08364736537171827,0.47213425564113926,3104.377841403821,area_weighted_exact,NA,NA,NA,24.218898383345945,8.364736537171828,47.213425564113926
2007,Tete,Cahora-Bassa,0.30269243428582,0.02863929364305036,0.7575687287288662,8542.95398936535,area_weighted_exact,NA,NA,NA,30.269243428581998,2.863929364305036,75.75687287288662
2007,Tete,Changara,0.19313621930585592,0.02281163696908028,0.5677709634452642,6062.136641791855,area_weighted_exact,NA,NA,NA,19.313621930585594,2.281163696908028,56.77709634452642
2007,Tete,Marara,0.22688424800372894,0.03798884602457399,0.5862769614741105,2710.1228023951007,area_weighted_exact,NA,NA,NA,22.688424800372893,3.798884602457399,58.627696147411044
2007,Tete,Chifunde,0.3418634973235852,0.048418452258050554,0.7877460594255614,9246.941398174327,area_weighted_exact,NA,NA,NA,34.186349732358515,4.841845225805056,78.77460594255614
2007,Tete,Chiúta,0.27132940124733523,0.03889352163583974,0.6867890282792007,7112.910354909944,area_weighted_exact,NA,NA,NA,27.132940124733523,3.889352163583974,68.67890282792007
2007,Tete,Macanga,0.3130098995162191,0.046580083419047964,0.7532346075426809,7086.916233582106,area_weighted_exact,NA,NA,NA,31.30098995162191,4.658008341904797,75.32346075426808
2007,Tete,Mágoè,0.2704457586233033,0.027541395315770423,0.7254078565099702,7650.276981667397,area_weighted_exact,NA,NA,NA,27.044575862330326,2.7541395315770423,72.54078565099702
2007,Tete,Marávia,0.29294444855896123,0.03174456958470491,0.7585365222997783,16181.036571163779,area_weighted_exact,NA,NA,NA,29.294444855896124,3.174456958470491,75.85365222997783
2007,Tete,Moatize,0.34239001149994563,0.062289425702185944,0.7463720456883629,8303.454149686177,area_weighted_exact,NA,NA,NA,34.239001149994564,6.228942570218594,74.6372045688363
2007,Tete,Dôa,0.44196150737657863,0.10301655783952543,0.8250865894311609,3498.214736338154,area_weighted_exact,NA,NA,NA,44.19615073765787,10.301655783952542,82.50865894311609
2007,Tete,Mutarara,0.278362781849806,0.08887601252680462,0.5704091847764305,2511.843215356072,area_weighted_exact,NA,NA,NA,27.8362781849806,8.887601252680462,57.040918477643054
2007,Tete,Tete,0.08796432041205446,0.02826334888966049,0.20230545201396602,257.81326305357993,area_weighted_exact,NA,NA,NA,8.796432041205446,2.826334888966049,20.230545201396602
2007,Tete,Tsangano,0.2130768832902628,0.04663380414969775,0.49325323111429226,3600.2515241535575,area_weighted_exact,NA,NA,NA,21.30768832902628,4.663380414969775,49.32532311142923
2007,Tete,Zumbo,0.37225963859979866,0.04637471623699266,0.839579581314712,11545.845067397402,area_weighted_exact,NA,NA,NA,37.22596385997986,4.637471623699266,83.9579581314712
2007,Zambézia,Alto Molócuè,0.5678621719054182,0.19996815320169445,0.8802298123251294,6340.119478940637,area_weighted_exact,NA,NA,NA,56.78621719054182,19.996815320169446,88.02298123251295
2007,Zambézia,Chinde,0.645259001661416,0.21408037794256612,0.9280397778759846,2847.540294153646,area_weighted_exact,NA,NA,NA,64.5259001661416,21.40803779425661,92.80397778759846
2007,Zambézia,Luabo,0.6871192929183096,0.34903998589988683,0.9184742311744042,1102.4943833207733,area_weighted_exact,NA,NA,NA,68.71192929183097,34.90399858998868,91.84742311744041
2007,Zambézia,Gilé,0.6115925172961373,0.18757670262124676,0.9349228826505129,8977.16664779572,area_weighted_exact,NA,NA,NA,61.15925172961373,18.757670262124677,93.49228826505129
2007,Zambézia,Gurué,0.4676907206405551,0.1487723882856934,0.802674607235662,5643.069015448135,area_weighted_exact,NA,NA,NA,46.769072064055514,14.87723882856934,80.2674607235662
2007,Zambézia,Ile,0.5302852464884894,0.18473289288728387,0.8567115630108495,2933.5346191349017,area_weighted_exact,NA,NA,NA,53.02852464884894,18.473289288728388,85.67115630108495
2007,Zambézia,Mulevala,0.6937421737075742,0.3073648499764902,0.9368955629998863,2701.0215508537267,area_weighted_exact,NA,NA,NA,69.37421737075742,30.736484997649022,93.68955629998862
2007,Zambézia,Inhassunge,0.50105251498913,0.1828853499382036,0.8017871522077198,704.5792729672821,area_weighted_exact,NA,NA,NA,50.10525149891299,18.28853499382036,80.17871522077198
2007,Zambézia,Lugela,0.6047758019255811,0.1864496324233499,0.9220737588582183,6127.573048141531,area_weighted_exact,NA,NA,NA,60.47758019255811,18.64496324233499,92.20737588582183
2007,Zambézia,Maganja da Costa,0.5495234831203935,0.23139779953416842,0.8278250442471217,2803.799468990544,area_weighted_exact,NA,NA,NA,54.95234831203935,23.13977995341684,82.78250442471217
2007,Zambézia,Mocubela,0.6369698033806346,0.22630832220105157,0.9281379750918002,4684.17753631123,area_weighted_exact,NA,NA,NA,63.696980338063454,22.630832220105155,92.81379750918002
2007,Zambézia,Milange,0.4276739044470543,0.13326004553662868,0.7530390928583623,5416.340008178124,area_weighted_exact,NA,NA,NA,42.76739044470543,13.326004553662868,75.30390928583624
2007,Zambézia,Molumbo,0.32917253818113756,0.06988718960400524,0.7353779056747181,4101.424765772261,area_weighted_exact,NA,NA,NA,32.91725381811376,6.988718960400524,73.5377905674718
2007,Zambézia,Mocuba,0.5924035489351792,0.20189826089294016,0.9104649159431103,8772.512015466422,area_weighted_exact,NA,NA,NA,59.240354893517924,20.189826089294016,91.04649159431104
2007,Zambézia,Mopeia,0.5029118569911712,0.10472940467121711,0.8990975314209667,7656.790168452209,area_weighted_exact,NA,NA,NA,50.29118569911712,10.472940467121711,89.90975314209668
2007,Zambézia,Derre,0.48899079994072847,0.09757538372256276,0.8981842265861502,4746.85149417772,area_weighted_exact,NA,NA,NA,48.89907999407285,9.757538372256276,89.81842265861502
2007,Zambézia,Morrumbala,0.520997571980315,0.18367290659358937,0.8464089913903977,7970.6728579017645,area_weighted_exact,NA,NA,NA,52.099757198031504,18.367290659358936,84.64089913903977
2007,Zambézia,Namacurra,0.5578469379785062,0.270046709703996,0.8166659475096567,2006.1003639470937,area_weighted_exact,NA,NA,NA,55.784693797850615,27.0046709703996,81.66659475096567
2007,Zambézia,Namarroi,0.5156332576509034,0.12768954935045357,0.8912680112808962,3060.854182947534,area_weighted_exact,NA,NA,NA,51.56332576509034,12.768954935045358,89.12680112808961
2007,Zambézia,Nicoadala,0.42273114210646184,0.09323405493050531,0.8050812852175313,2763.477509694292,area_weighted_exact,NA,NA,NA,42.273114210646185,9.323405493050531,80.50812852175314
2007,Zambézia,Pebane,0.6556182806948834,0.2131419936651692,0.950482437426561,9695.7257967971509,area_weighted_exact,NA,NA,NA,65.56182806948834,21.31419936651692,95.0482437426561
2007,Manica,Gondola,0.6102881499526974,0.33598822426000013,0.8194995139950559,2682.604061402877,area_weighted_exact,NA,NA,NA,61.02881499526974,33.59882242600001,81.9499513995056
